"address","in","ratio","currentHoldings","lastHoldings","lastWeekPayout","dif","cre8rPrice","basicBribe","out","bogusestBribe","basicBoost","boostedBribe","boostedBonus","payoutUSD","payoutCre8r"
"0xe2860665106CebB46BE5E1388595feE42f43CA5D","",0.0006483675889479593,3653.9562592519997,2968.68860556,83.56922606,601.698427632,0.0158,6.061554420509898,"",0,0,7.576943025637373,0,7.576943025637373,479.55335605299825
"0x6c1333b30C53F132dD2D928d27892d89F110cbF8","",0.0006426029771399554,671.6036586399999,0,81.9028852,589.7007734399999,0.0158,6.007661368508289,"",0,0,7.509576710635361,8.11034284748619,7.509576710635361,475.2896652300861
"0x3821245dab571f68cb0c97B04983dE91651d0E01","",0.0002977846653762897,896.9241565488679,490.70626112250505,0,406.2178954263629,0.0158,2.7839731435381627,"",0,3.062370457891979,3.4799664294227033,3.75836374377652,3.062370457891979,193.82091505645434
"0xc17ECB82D9fad6f13fD031a625772a1f241614FF","",0.0002878566426135543,0,0,0,0,0.0158,2.6911565819299113,"",1.3455782909649556,0,3.363945727412389,0,1.3455782909649556,85.16318297246553
"0x4FcDA1bd88776882Ee372EBAE8e6d05919E7FDD3","",0.000277950150153299,0,0,0,0,0.0158,2.598541305984913,"",1.2992706529924565,0,3.248176632481141,0,1.2992706529924565,82.23231980964914
"0xE7377048eDeec220187b3f3B3dCB8B621fE26EfB","",0.0002773047831512458,1907.2585661858216,1699.1269659094175,83.60708545,124.5245148264039,0.0158,2.5925078038931537,"",0,0,3.2406347548664423,0,3.2406347548664423,205.10346549787607
"0x9DA42FbF6735de4E2297eE90f598DDD754DcC951","",0.0005441239251774062,774.9628432272851,774.9628432272851,0,0,0.0158,5.086985901494582,"",0,5.595684491644041,6.358732376868228,0,5.595684491644041,354.15724630658485
"0x91bEC1a1E2d2f041E752882Ad9016a7aEc3Da089","",0.0005401456309833478,0,0,0,0,0.0158,5.049793038727936,"",2.524896519363968,0,6.312241298409919,0,2.524896519363968,159.80357717493465
"0x71742CC139223c3AD78a5f63D518F3C792A3f4C6","",0.000480513846718309,944.1319408344436,809.5654124178317,73.59823254,60.96829587661193,0.0158,4.4922986301916525,"",0,0,5.6153732877395655,0,5.6153732877395655,355.4033726417446
"0x7E97a8261Ba92479616899036ef303EBfEafE53D","",0.00044781722200490744,444.60065431799995,0,54.21959199,390.381062328,0.0158,4.18661960883764,"",0,0,5.23327451104705,5.6519364719308145,5.23327451104705,331.21990576247146
"0x1bc2dd08c5332852CF647d746bC746B94d24950b","",0.0004454088160545297,5293.614672082185,3326.6243388782777,152.0737391,1814.9165941039073,0.0158,4.164103548529039,"",0,0,5.2051294356612985,5.621539790514203,5.2051294356612985,329.43857187729736
"0xa9A979fcB2D8Caa59025A3fDD1Bc8A1b591162b6","",0.00044102332589319846,1192.2538158077793,869.8142644082546,150.3987669,172.04078449952476,0.0158,4.12310383212333,"",0,0,5.153879790154162,0,5.153879790154162,326.1949234274786
"0xF7190722ca6387C4Da99b866f562021Dd02e442a","",0.00021614229353425659,2397.8745717773554,390.4014704782768,65.6497365,1941.8233647990787,0.0158,2.020702911688696,"",0,0,2.52587863961087,2.72794893077974,2.52587863961087,159.86573668423227
"0xa3b926f6d2bB5507fE711847640bA2086CB11A75","",0.00033838484439393683,2114.895382251174,1843.780859484117,103.4814808,167.6330419670569,0.0158,3.1635420775702205,"",0,0,3.9544275969627756,0,3.9544275969627756,250.28022765587184
"0x7b932C1aeFa5DEEdff57004DDA68AFFD6685c38c","",0.0004024059961006099,0,0,0,0,0.0158,3.762072451001436,"",1.881036225500718,0,4.702590563751795,0,1.881036225500718,119.0529256646024
"0xD4Cc6725BE51B30c8A2dAc4c778B4BdE35cABb6c","",0.0003833091689591867,0,0,0,0,0.0158,3.583537220447062,"",1.791768610223531,0,4.479421525558828,0,1.791768610223531,113.403076596426
"0x9F4E715fddc7c5a4C66a1F908927443Dcd9d7647","",0.00036080883011688496,54.485744123266166,0,45.53856536,8.947178763266166,0.0158,3.3731827383641044,"",0,0,4.216478422955131,4.553796696791541,4.216478422955131,266.8657229718437
"0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195","",0.0003537360999115459,161790.14127943487,157297.27884904927,0,4492.862430385605,0.0158,3.307060156402827,"",0,3.63776617204311,4.133825195503534,0,3.63776617204311,230.23836531918417
"0xb23bb8D9C595Ee832f6A162088bACf06Ba07b897","",0.00033053262869983967,0,0,0,0,0.0158,3.09013212685294,"",1.54506606342647,0,3.8626651585661747,0,1.54506606342647,97.78899135610568
"0x90Dae30e976a76141Bf2eC04b14a76a1De7bd592","",0.00032791503793210003,0,0,0,0,0.0158,3.065660408710731,"",1.5328302043553654,0,3.8320755108884135,0,1.5328302043553654,97.01456989590919
"0x348e73128b34390a07519b4B01A1Bc2B60d26136","",0.00031478779548878164,690.9025472446398,444.4909074857254,0,246.41163975891436,0.0158,2.9429345109055762,"",0,3.237227961996134,3.6786681386319704,3.9729615897225283,3.237227961996134,204.88784569595785
"0xD9Fde117752E4B5F6f965adc2DC527eB09BBFf1E","",0.000035604730428782366,298.68772613676504,375.5331885242589,0,-76.84546238749385,0.0158,0.3328667484317629,"",0.16643337421588145,0.3661534232749392,0,0,0.16643337421588145,10.533757861764647
"0x6b22e1ac6940d2832607648fFF3d7Ca8a5224bA6","",0.0002714858928127277,0,0,0,0,0.0158,2.5381073047702123,"",1.2690536523851061,0,3.1726341309627655,0,1.2690536523851061,80.31985141677886
"0xbAc24192fD3FeF51f2671FA48e7B159A7191e8F5","",0.0002556398041267832,375.7858992625632,162.8985764438587,79.35330683,133.53401598870448,0.0158,2.3899630567242354,"",0,0,2.9874538209052943,3.226450126577718,2.9874538209052943,189.0793557534996
"0xc3D8382e64166521876721c6894304cC4B41A401","",0.0002306823051541502,0,0,0,0,0.0158,2.1566367140736045,"",1.0783183570368022,0,2.6957958925920056,0,1.0783183570368022,68.24799728081027
"0x1521d2857d50e80b035ACE485a0866981BA044F6","",0.00007354228989811861,0,0,0,0,0.0158,0.6875429926250393,"",0.34377149631251963,0,0.859428740781299,0,0.34377149631251963,21.757689640032886
"0x5eeaE1205140f6fF77c4498ae947b401b7D9a0bC","",0.00022048143692991306,0,0,0,0,0.0158,2.061269334624558,"",1.030634667312279,0,2.5765866682806977,0,1.030634667312279,65.23004223495437
"0xb065fbc11dbA9E49190a662a1DD659Dce4d4aE51","",0.00021885372897932653,0,0,0,0,0.0158,2.0460519787737104,"",1.0230259893868552,0,2.557564973467138,0,1.0230259893868552,64.74848034094019
"0x6eBa6777C2f1A1C1F56EbDF59170F3cb3e323832","",0.00020590107445447365,0,0,0,0,0.0158,1.9249582942176167,"",0.9624791471088083,0,2.406197867772021,0,0.9624791471088083,60.916401715747355
"0x2699465609aaec51f814899C2a87583bD472C286","",0.00005481108298051512,0,0,0,0,0.0158,0.5124259262752001,"",0.25621296313760006,0,0.6405324078440001,0,0.25621296313760006,16.216010325164557
"0xE69A3208B67E8629aCEe8b4171b0df88BfB5DA86","",0.00005933512311491753,0,0,0,0,0.0158,0.5547209390776557,"",0.27736046953882787,0,0.6934011738470697,0,0.27736046953882787,17.554460097394166
"0x70cefAE1A5B3D6268F21452Cb20565507b867482","",0.00011808758760648609,331.25909457911774,331.25909457911774,0,0,0.0158,1.103994633391365,"",0,1.2143940967305016,1.3799932917392064,0,1.2143940967305016,76.86038586901908
