"address","in","ratio","currentHoldings","lastHoldings","lastWeekPayoutInCRE8R","dif","cre8rPrice","basicBribe","out","bogusestBribe","basicBoost","boostedBribe","boostedBonus","boostedBonanza","payoutUSD","payoutCre8r","payoutCre8rInUSD","basicBoost2AmpInUSD","boostedBonus2AmpInUSD"
"0xAa560Ad63cde52ac6249C493642CBd3Dc7E0B7a2","",0.00353346093554658,6924.590654830291,5726.2034062134235,876.5020029,321.88524571686776,0.01334,11.178414343334307,"",0,0,13.973017929167884,0,0,13.973017929167884,1047.4526183784021,13.973017929167884,12.296255777667739,0
"0x6410BAC85BA91F23E7fd31a3994048EA2486f063","",0.0029071491810345367,2600.6717698487996,2600.6717698487996,0,0,0.01334,9.197022040506058,"",0,10.116724244556664,11.496277550632572,0,0,11.496277550632572,861.7899213367746,11.496277550632572,10.116724244556664,0
"0x752d5a59d9cD3ed8af87E0C8939D5d19Db168331","",0.0027409117371821677,1346.4635731780274,415.9238582352,734.4508091,196.08890584282744,0.01334,8.671115270725652,"",0,0,10.838894088407065,0,0,10.838894088407065,812.5108012299149,10.838894088407065,9.538226797798218,0
"0x005b753A8E7E2a7C24030284C20f5C3574191b72","",0.0013448142182652923,7715.879938209311,7063.330508195591,0,652.5494300137198,0.01334,4.254438020057314,"",0,4.679881822063046,5.318047525071643,0,0,5.318047525071643,398.65423726174237,5.318047525071643,4.679881822063046,0
"0x9CED3bDC0e6ff65C3f072b0b5527184843Ed4eaf","",0.002270921018975569,13115.21365914333,10964.717996726977,231.1220254,1919.3736370163533,0.01334,7.184258310519312,"",0,0,8.980322888149141,0,0,8.980322888149141,673.1876227997857,8.980322888149141,7.902684141571244,0
"0xE7377048eDeec220187b3f3B3dCB8B621fE26EfB","",0.0010969805618467085,2640.893884480269,2357.746302570979,188.1743922,94.97318970929018,0.01334,3.470394457611097,"",0,0,4.337993072013871,0,0,4.337993072013871,325.18688695756157,4.337993072013871,3.817433903372207,0
"0x77E395cCB0f042083F389404f3459DAD40B6D552","",0.000731255738374466,1810.2260578953826,1649.1484849510327,198.4837814,-37.40620845565013,0.01334,2.31339182280395,"",0,0,2.8917397785049377,0,0,2.8917397785049377,216.77209733920074,2.8917397785049377,2.5447310050843455,0
"0x71742CC139223c3AD78a5f63D518F3C792A3f4C6","",0.0007347328640839206,2751.3802888776117,2167.691644126213,198.4232225,385.26542225139883,0.01334,2.32439201570636,"",0,0,2.90549001963295,0,0,2.90549001963295,217.80285004744752,2.90549001963295,2.556831217276996,0
"0xa3b926f6d2bB5507fE711847640bA2086CB11A75","",0.0008091681330767298,3379.449445222264,2969.9505003604913,224.299668,185.19927686177243,0.01334,2.559874533763534,"",0,0,3.1998431672044174,0,0,3.1998431672044174,239.868303388637,3.1998431672044174,2.8158619871398876,0
"0x3821245dab571f68cb0c97B04983dE91651d0E01","",0.0005144969108459731,1039.0457049433783,961.0049019593425,123.3082049,-45.26740191596423,0.01334,1.6276562137546808,"",0.8138281068773404,0,0,0,0,0.8138281068773404,61.006604713443814,0.8138281068773404,0,0
"0x1bc2dd08c5332852CF647d746bC746B94d24950b","",0.0007686128548949744,6875.962957153506,6742.564304951551,0,133.39865220195497,0.01334,2.431574345479516,"",0,2.674731780027468,3.039467931849395,0,0,3.039467931849395,227.84617180280324,3.039467931849395,2.674731780027468,0
"0x3ba1d5bb378069758a4C27953Ad7F01c4D80a461","",0.0007499408164946628,741.8073845749657,688.7916211294769,0,53.0157634454888,0.01334,2.372503710291909,"",0,2.6097540813210998,2.965629637864886,0,0,2.965629637864886,222.31106730621335,2.965629637864886,2.6097540813210998,0
"0xa9A979fcB2D8Caa59025A3fDD1Bc8A1b591162b6","",0.0007475814939475582,2166.5249833980915,1950.812075789938,186.7974496,28.915458008153564,0.01334,2.365039785974595,"",0,0,2.956299732468244,0,0,2.956299732468244,221.61167409806927,2.956299732468244,2.601543764572055,0
"0x7b932C1aeFa5DEEdff57004DDA68AFFD6685c38c","",0.000724116406578483,599.3176434672,599.3176434672,0,0,0.01334,2.2908059189533683,"",0,2.519886510848705,2.86350739869171,0,0,2.86350739869171,214.6557270383591,2.86350739869171,2.519886510848705,0
"0x21a555839A4e8B9AC20430235804b4A4EF6a3587","",0.0006560875392128166,0,102.0977045232,0,-102.0977045232,0.01334,2.075590615715972,"",1.037795307857986,0,0,0,0,1.037795307857986,77.79575021424183,1.037795307857986,0,0
"0x57630a793ce5F56b1624b0aF1b128d2A53d6A634","",0.0003278742279876471,0,0,0,0,0.01334,1.0372589480403673,"",0.5186294740201837,0,0,0,0,0.5186294740201837,38.87777166568094,0.5186294740201837,0,0
"0x9F4E715fddc7c5a4C66a1F908927443Dcd9d7647","",0.0006017461893020869,861.2459966891419,714.0170136467099,163.6965794,-16.467596357568027,0.01334,1.9036769773996944,"",0,0,2.379596221749618,0,0,2.379596221749618,178.38052636803735,2.379596221749618,2.094044675139664,0
"0x6b22e1ac6940d2832607648fFF3d7Ca8a5224bA6","",0.00045450696738000913,493.4401573526927,398.2794294328584,123.1840556,-28.02332768016572,0.01334,1.4378727530831357,"",0.7189363765415678,0,0,0,0,0.7189363765415678,53.89328159981768,0.7189363765415678,0,0
"0xD22f19c7C52B89f1BD1b5631Dd2919c3f152c8ec","",0.0003493500362967542,0,0,0,0,0.01334,1.1051995558512997,"",0.5525997779256498,0,0,0,0,0.5525997779256498,41.42427120881933,0.5525997779256498,0,0
"0x75AEC1D6Bdb2d63BeCFd6c65A01f3E2175B98A62","",0.00012678142883949068,357.28084351176483,330.771775569873,0,26.50906794189183,0.01334,0.40108419718203453,"",0,0.44119261690023803,0.5013552464775431,0,0,0.5013552464775431,37.58285205978584,0.5013552464775431,0.44119261690023803,0
"0xc66cbf3e4a7aFa55b2600a197910faB4767954a4","",0.00007100756642611126,212.28581201595037,39.577558548326955,0,172.70825346762342,0.01334,0.2246386796123226,"",0,0.24710254757355488,0.2807983495154032,0.3032622174766355,0,0.3032622174766355,22.733299660917204,0.3032622174766355,0.24710254757355488,0.4174064582598099
"0x4Fe49089770fE363fB07b5c19495c23B2863BeE6","",0.00019879424022752144,622.0752051011459,506.7042704656755,50.58049911,64.79043552547046,0.01334,0.6289030576158969,"",0,0,0.7861288220198712,0,0,0.7861288220198712,58.93019655321374,0.7861288220198712,0.6917933633774866,0
"0xE7CA372E697edb3ACD2354219d055972C4EE4539","",1.221847798684255e-7,0.24035757662799598,0.21091626139193997,0.027578296,0.0018630192360560016,0.01334,0.0003865422940092803,"",0,0,0.0004831778675116003,0,0,0.0004831778675116003,0.03622022994839583,0.0004831778675116003,0.0004251965234102083,0
